0x9a70x9be0x987 0x9ae0x9be0x995 0x9860x99e0x9cd0x99c0x9be-0x9ad0x9be0x9a4, 0x9860x9aa0x9cb0x9a8 0x9ae0x9be0x9f0 0x9b60x9c10x9a60x9be 0x9aa0x9be0x9a4 0x9f7	0x9a70x9be0x987 0x9ae0x9be0x9a40x9c30x995 0x9ac0x9f0 0x9ae0x9f00x9ae 0x9a60x9c70x9960x9c10x9f10x9be0x987 0x9ad0x9be0x9b2 0x9ad0x9be0x9b2 0x9860x99e0x9cd0x99c0x9be0x9f00x9c7 0x9ad0x9be0x9a4 0x9960x9c10x9f10x9be0x987, 0x9af0x9a60x9bf 0x9860x9aa0x9cb0x9a8 0x9ae0x9be0x9a40x9c30x995 0x9b60x9c10x9a60x9be 0x9ad0x9be0x9a4 0x9a60x9bf 0x9ac0x99e0x9cd0x99a0x9bf0x9a4 0x9950x9f00x9be 0x9b90x9df 0x9a40x9c70x9a80x9c70x9b9'0x9b20x9c7 0x9a60x9c30x9b70x9cd0x99f0x9bf0x9950x99f0x9c10x9ad0x9be0x9ac0x9c7 0x9850x9a80x9c10x99a0x9bf0x9a4 0x9950x9be0x9f00x9cd0x9af 0x9b9'0x9ac 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9850x9af0x9cb0x9970x9cd0x9af0x995 0x9850x9a80x9c10x99a0x9bf0x9a40x9ad0x9be0x9ac0x9c7 0x9890x9a60x9970x9a80x9bf, 0x9b80x9b90x9be0x9df, 0x9ae0x9f00x9ae 0x9860x9a60x9bf 0x9a60x9bf0x9df0x9be 0x9860x9f00x9c1 0x9af0x9cb0x9970x9cd0x9af0x995 0x9ac0x99e0x9cd0x99a0x9bf0x9a4 0x9950x9f00x9be 0x9950x9be0x9f00x9cd0x9af 0x9f7	To show favouratism to someone inappropriately and deprive some other from the good things that are deserved by the person concerned.
0x9af0x9be0x9a40x9c7 0x9aa0x9be0x9f1 0x9b60x9be0x995-0x9b80x9bf0x9a80x9cd0x9a60x9c10x9f0, 0x9a40x9be0x9950x9c7 0x9aa0x9be0x9a4 0x9ad0x9cb0x9950x9cb0x9f00x9be 0x98f0x9a80x9cd0x9a60x9c10x9f0 |	0x9960x9be0x987 0x9aa0x9be0x9a4 0x9ab0x9b20x9be 0x9ac0x9be 0x9850x9950x9c30x9a40x99c0x9cd0x99e 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9af0x9be0x9f0 0x9aa0x9f00x9be 0x9b80x9950x9b20x9cb 0x9a70x9f00x9a30x9f0 0x9b80x9b90x9be0x9df 0x9aa0x9be0x9df, 0x9a40x9be0x9f00x9c7 0x9ac0x9a60x9a80x9be0x9ae 0x9f00x99f0x9bf 0x9ab0x9c20x9f00x9c7 |	Ungrateful people often criticises those from whom they get all sorts of help.
0x9b2 0x9af0x9a60x9bf 0x9b2 0x9b20x9cb0x9a3-0x9ad0x9be0x9a4, 0x9a80x9b2’0x9b20x9c7 0x9960x9be0x9b20x9bf 0x9aa0x9be0x9a4 0x9f7	0x9ad0x9be0x9a40x9f0 0x9b20x9970x9a4 0x98f0x9950x9cb 0x9860x99e0x9cd0x99c0x9be 0x9a80x9be0x987 0x9ac0x9c10x9b20x9bf 0x9af0x9a60x9bf 0x9ad0x9be0x9a4 0x9b2’0x9ac0x9b20x9c8 0x9850x9a80x9bf0x99a0x9cd0x99b0x9be 0x9a60x9c70x9960x9c10x9930x9f10x9be 0x9b90x9df, 0x9a40x9c70x9a80x9c70x9b9’0x9b20x9c7 0x9a80x9bf0x99c0x9f00x9c70x987 0x9aa0x9be0x9a4 0x9960x9be0x9b20x9bf 0x9b90x9c8 0x9a50x9be0x9950x9bf0x9ac 0x9860x9f00x9c1 0x9960x9be0x9ac0x9b20x9c8 0x9a80x9c70x9aa0x9be0x987 0x9ad0x9cb0x9950x9a4 0x9a50x9be0x9950x9bf0x9ac 0x9b20x9970x9c00x9df0x9be 0x9b9’0x9ac 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9850x9aa0x99a0x9a80x9cd0x9a60x9a80x9c00x9df 0x9ac0x9c10x9b20x9bf 0x9ac0x9be 0x9a40x9be0x9950x9f0 0x9ac0x9c10x9b20x9bf 0x9950x9cb0x9a80x9cb0x9ac0x9be0x987 0x9af0x9be0x99a0x9bf 0x9a60x9bf0x9df0x9be 0x9ac0x9b80x9cd0x9a40x9c10x995 0x9850x9ac0x99c0x9cd0x99e0x9be 0x9950x9f00x9be 0x9890x99a0x9bf0x9a4 0x9a80x9b90x9df, 0x9a40x9c70x9a80x9c7 0x9950x9f00x9bf0x9b20x9c7 0x9a80x9bf0x99c0x9c70x987 0x9ad0x9c10x9950x9cd0x9a40x9ad0x9cb0x9970x9c0 0x9b9’0x9ac 0x9b20x9970x9c00x9df0x9be 0x9b90x9df 0x9f7	1. One should not reject or deny something given to him or her merely due to choice or preference.2. Beggars have no choice.
0x9a60x9bf0x9a80x9f0 0x9aa0x9be0x9b90x9be0x9f0 0x9f00x9be0x9a40x9bf0x9f0 0x99c0x9c10x987; 0x9a40x9be0x995 0x9a80x9c70x9960x9c70x9a60x9bf 0x9a50x9be0x9950x9bf0x9ac0x9be 0x9b60x9c10x987	0x9af0x9bf0x9a60x9f00x9c7 0x9b80x9a80x9cd0x9ae0x9c10x9960x9a4 0x9a60x9c30x9b60x9cd0x9af0x9ae0x9be0x9a8 0x9aa0x9be0x9b90x9be0x9f00x99f0x9cb0x9f0 0x9ac0x9be 0x9f00x9be0x9a40x9bf 0x9a60x9c20x9f00x9a4 0x9a60x9c70x9960x9be 0x99c0x9c10x9870x9950x9c10x9f00x9be0x9f0 0x9b80x9a00x9bf0x995 0x9a60x9c20x9f00x9a40x9cd0x9ac 0x9850x9a80x9c10x9ae0x9be0x9a8 0x9950x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf; 0x9950x9bf0x99b0x9c10x9ae0x9be0x9a8 0x9ac0x9b80x9cd0x9a40x9c1 0x98f0x9950x9c70x9ac0x9be0x9f00x9c7 0x9930x99a0x9f00x9a40x9c7 0x9af0x9c70x9a8 0x9b20x9be0x9970x9bf0x9b20x9c70x993 0x9860x99a0x9b20x9a40x9c7 0x9ac0x9b90x9c10x9a4 0x9a60x9c20x9f00x9a4 0x9860x99b0x9c7 0x9f7 0x9a40x9c70x9a80x9c7 0x9ac0x9b80x9cd0x9a40x9c10x9f0 0x9aa0x9bf0x99b0x9a4 0x9b80x9ae0x9df 0x9a80x9b70x9cd0x99f 0x9a80x9950x9f00x9be0x987 0x9ad0x9be0x9b2 0x9f7	Do not run after illusions or false dreams. A hill may appear just next block, but is actually vary far away. Simialrly, a fire seen in night may appear from vicinity, but in actuality may be miles away.
0x9a60x9c20x9f00x9c80x9f0 0x9aa0x9be0x9b90x9be0x9f0 0x9b60x9c10x9f10x9a80x9bf 0x9a60x9c70x9960x9bf	0x9b80x9c70x9890x99c0x9c00x9df0x9be 0x9aa0x9be0x9b90x9be0x9f0 0x9a60x9c20x9f00x9f0 0x9aa0x9f00x9be 0x9a70x9c10x9a80x9c00x9df0x9be 0x9a60x9c70x9960x9bf। 0x9a40x9be0x9a4 0x9a50x9950x9be 0x9960x9b20x9be 0x9ac0x9ae0x9be, 0x9b60x9bf0x9b20x9ac0x9cb0x9f0 0x9860x9810x9a40x9f00x9f0 0x9aa0x9f00x9be 0x99a0x9950x9c10x9a4 0x9a80x9aa0x9f00x9c70x9f7 0x9930x99a0x9f0 0x99a0x9be0x9aa0x9bf0x9b20x9c70x9b90x9c7 0x9a40x9be0x9f0 0x9950x9a00x9bf0x9a8 0x9f00x9c20x9aa0x99f0x9cb 0x9970x9ae 0x9aa0x9cb0x9f10x9be 0x9af0x9be0x9df। 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9950x9cb0x9a80x9cb 0x9ac0x9b80x9cd0x9a40x9c10x9f0 0x9ad0x9be0x9b2-0x9ac0x9c70x9df0x9be 0x99c0x9be0x9a80x9bf0x9ac0x9b20x9c8 0x9b9’0x9b20x9c7 0x9a40x9be0x995 0x9930x99a0x9f00x9f0 0x9aa0x9f00x9be 0x9a80x9bf0x99c0x9c7 0x9a80x9bf0x9f00x9c00x9950x9cd0x9b70x9a3 0x9950x9f00x9bf0x9b20x9c70x9b90x9c7 0x9b80x9a00x9bf0x9950x9950x9c8 0x9850x9a80x9c10x9a70x9be0x9f10x9a8 0x9950x9f00x9bf0x9ac 0x9aa0x9be0x9f00x9bf0x9f7 0x9950x9cb0x9a80x9cb 0x9950x9be0x9ae0x9f0 0x9950x9a00x9bf0x9a80x9a40x9be0x9f0 0x9950x9cd0x9b70x9c70x9a40x9cd0x9f00x99f0x9cb 0x987 0x9aa0x9cd0x9f00x9af0x9cb0x99c0x9cd0x9af।	A hill from a distance appears to be beautiful as its roughness is not seen. Similarly the roughness or hardness of anything is not known until it is approached by oneself.
0x9a60x9c20x9f00x9f0 0x9aa0x9be0x9b90x9be0x9f0 0x9f00x9be0x9a40x9bf0x9f0 0x99c0x9c10x9870x9a40x9be0x995 0x9a80x9c70x9960x9c70x9a60x9bf 0x9a50x9be0x9950x9bf0x9ac0x9be 0x9b60x9c10x9870x9f7	0x9a60x9c20x9f00x9f0 0x9aa0x9be0x9b90x9be0x9f0 0x9860x9f00x9c1 0x9f00x9be0x9a40x9bf0x9f0 0x99c0x9c10x987 0x9930x99a0x9f00x9a4 0x9a50x9950x9be 0x9af0x9c70x9a8 0x9b20x9be0x9970x9c70x9f70x9950x9bf0x9a80x9cd0x9a40x9c1 0x9a40x9be0x9950x9c7 0x9ad0x9be0x9ac0x9bf 0x9a40x9be0x995 0x9ac0x9bf0x99a0x9be0x9f00x9bf0x9ac0x9b20x9c8 0x997`0x9b20x9c7 0x9b80x9b90x99c0x9c7 0x9aa0x9cb0x9f10x9be 0x9a80x9be0x9af0x9be0x9ac0x9f7 0x9b80x9c70x9870x9a60x9f00x9c7 0x9a60x9c70x9960x9bf 0x9ad0x9be0x9b2 0x9b20x9970x9be 0x9850x9a50x9ac0x9be 0x9b60x9c10x9a80x9be 0x9950x9a50x9be0x9a4 0x9ad0x9cb0x9b2 0x9af0x9cb0x9f10x9be0x9f0 0x9860x9970x9a40x9c7 0x9a80x9bf0x99c0x9f0 0x9ac0x9c10x9a60x9cd0x9a70x9bf0x9f00x9c7 0x9ac0x9bf0x9ac0x9c70x99a0x9a80x9be 0x9950x9f00x9be 0x9890x99a0x9bf0x9a40x9f7	Seeing is not always believing. The far-away hills or the fire at night may seem near, but chasing them would be no less foolish than chasing a mirage at the desert. So think before you act!
0x9980x9f00x9f0 0x9aa0x9bf0x9a00x9be 0x9ae0x9be0x99f0x9bf, 0x99a0x9c10x9ac0x9c10x9f00x9c00x9df0x9be0x9f0 0x9aa0x9bf0x9a00x9be 0x9ae0x9bf0x9a00x9be0x987 0x9f7	0x9980x9f00x9a4 0x9ac0x9a80x9cb0x9f10x9be 0x9b80x9c10x9960x9be0x9a60x9cd0x9af 0x9b80x9be0x9a70x9be0x9f00x9a30x9a40x9c7 0x9960x9be0x9ac0x9b20x9c8 0x9ad0x9be0x9b2 0x9a80x9c70x9b20x9be0x9970x9c7, 0x9860x9a80x9b90x9be0x9a40x9c7 0x9aa0x9cd0x9f00x9a40x9bf0x9ac0x9c70x9b60x9c00x9f0 0x9980x9f00x9a4 0x9ac0x9a80x9cb0x9f10x9be 0x9850x9960x9be0x9a60x9cd0x9af0x993 0x9b80x9c10x9cd0x9b80x9cd0x9ac0x9be0x9a60x9c1 0x9ae0x9bf0x9a00x9be0x9870x9f0 0x9a60x9f00x9c7 0x9b20x9be0x9970x9c7 0x9f7 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9850x9a80x9be0x9df0x9be0x9b80x9c7 0x9aa0x9cb0x9f10x9be 0x9ae0x9c20x9b20x9cd0x9af0x9f10x9be0x9a8 0x9ac0x9b80x9cd0x9a40x9c10x9f0 0x9ae0x9c20x9b20x9cd0x9af 0x9ac0x9c10x99c0x9bf 0x9a80x9c70x9aa0x9be0x9df, 0x9950x9bf0x9a80x9cd0x9a40x9c1 0x9950x9b70x9cd0x99f0x9c70x9f00x9c7 0x9aa0x9cb0x9f10x9be 0x9ac0x9b80x9cd0x9a40x9c1 0x9b80x9b80x9cd0x9a40x9be 0x9b9\'0x9b20x9c70x993 0x9a40x9be0x9f0 0x9ae0x9c20x9b20x9cd0x9af 0x9850x9a70x9bf0x995 0x9ac0x9c10x9b20x9bf 0x9850x9a80x9c10x9ad0x9f1 0x9950x9f00x9c7 0x9f7	One cannot understand the value of valuable item when it is easily achievable, but he/she realizes well the value of material when it is difficult to achieve, even if it is worthless.
0x99a0x9bf0x9f00x9be 0x9960x9cb0x9f10x9be 0x9aa0x9bf0x9a00x9be 0x9960x9cb0x9f10x9be 0x9ad0x9be0x9a40x9f0 0x9b80x9ae0x9be0x9a8 0x9a80x9b90x9df, 0x9ae0x9be0x9b90x9c0 0x9ac0x9cb0x9b20x9be 0x9aa0x9c70x9b90x9c0 0x9ac0x9cb0x9b20x9be 0x9ae0x9be0x9f0 0x9b80x9ae0x9be0x9a8 0x9a80x9b90x9df 0x9f7	0x9af0x9c70x9a80x9c70x9a60x9f00x9c7 0x99a0x9bf0x9f00x9be-0x9aa0x9bf0x9a00x9be 0x9960x9be0x987 0x9ad0x9be0x9a4 0x9960x9cb0x9f10x9be0x9f0 0x9a60x9f00x9c7 0x9aa0x9c70x99f 0x9ad0x9f00x9be0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf 0x9860x9f00x9c1 0x9a40x9c30x9aa0x9cd0x9a40x9bf 0x9b80x9b90x9950x9be0x9f00x9c7 0x9ad0x9cb0x995 0x9aa0x9b20x9c10x9f10x9be0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf, 0x98f0x9950x9c70x9a60x9f00x9c7 0x9ae0x9be0x9b90x9c0 0x9ac0x9be 0x9aa0x9c70x9b90x9c0 0x9ac0x9c10x9b20x9bf 0x9ae0x9be0x9a40x9bf 0x9ae0x9be0x9f0 0x9850x9ad0x9be0x9ac 0x9aa0x9c20x9f00x9be0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf 0x9f7	A meal with rice cannot be replaced with snacks and similarly the place of mother can never be equalized by aunts.
0x9960x9990x9a4 0x9aa0x9c70x99f 0x9950x9be0x99f0x9bf 0x99b0x9ae0x9be0x9b90x9b20x9c8 0x9b60x9c10x9950x9a80x9bf 0x9960x9cb0x9f10x9be	0x9960x982 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9980x9cb0x9f0 0x9b60x9a40x9cd0x9f00x9c10x9f7 0x9ac0x9be0x99b0x9bf0x9950x9c8 0x9960x982 0x9890x9a00x9bf0x9b20x9c7 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9b90x9bf0x9a40x9be0x9b90x9bf0x9a4 0x99c0x9cd0x99e0x9be0x9a8 0x9b90x9c70x9f00x9c10x9f10x9be0x987 0x9aa0x9c70x9b20x9be0x9df0x9f7 0x9950x9c70x9a40x9bf0x9df0x9be0x9ac0x9be 0x9a80x9bf0x99c0x9950x9c7 0x9aa0x9be0x9b90x9f00x9bf 0x9af0x9be0x9df, 0x9860x9f00x9c1 0x9950x9c70x9a40x9bf0x9df0x9be0x9ac0x9be 0x98f0x9a80x9c7 0x9b90x9df 0x9af0x9c7 0x9960x9990x9f0 0x99c0x9be0x9b20x9a4 0x9950x9bf 0x9950x9f00x9bf0x99b0x9c7 0x9a80x9bf0x99c0x9c70x987 0x995'0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9be 0x9b90x9df0x9f7 0x98f0x9a80x9c7 0x9850x9f10x9b80x9cd0x9a50x9be0x9a4 0x9950x9c70x9a40x9bf0x9df0x9be0x9ac0x9be 0x9860x9a80x9f0 0x9850x9a80x9bf0x9b70x9cd0x99f 0x9950x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf 0x9a80x9bf0x99c0x9f0 0x9aa0x9c70x99f0x9950x9c7 0x9950x9be0x99f0x9bf 0x9b20x9df0x9f7 0x9960x982 0x9af0x9c70x9a40x9bf0x9df0x9be 0x9ae0x9be0x9f0 0x9af0x9be0x9df, 0x9a40x9c70x9a40x9bf0x9df0x9be0x9b90x9c7 0x9850x9a80x9c10x9b60x9cb0x99a0x9a80x9be 0x9860x9b90x9c7 0x9860x9f00x9c1 0x9950x9c30x9a40x9950x9f00x9cd0x9ae0x9cd0x9ae0x9f0 0x9ac0x9be0x9ac0x9c7 0x9850x9a80x9c10x9a40x9be0x9aa0x9a4 0x9ad0x9c10x9970x9bf0x9ac 0x9b20x9970x9be 0x9b90x9df0x9f7 0x9a80x9bf0x99c0x9f0 0x9aa0x9c70x99f0x9f0 0x9980x9be 0x9b60x9c10x9950x9c10x9f10x9be0x9ac0x9b20x9c8 0x9aa0x9be0x99b0x9a4 0x99b'0x9ae0x9be0x9b9 0x9ac0x9be 0x9a40x9be0x9a40x9cb0x9950x9c8 0x9ac0x9c70x99b0x9bf0x9a60x9bf0x9a8 0x9b60x9c10x9950x9a80x9bf (0x9940x9b70x9a7) 0x9960x9be0x9ac 0x9b20x9970x9be 0x9b90x9df0x9f7 0x9870x9df0x9be0x9f0 0x9a60x9cd0x9ac0x9be0x9f00x9be 0x9870x9df0x9be0x9950x9c7 0x9ac0x9c10x99c0x9be0x9ac 0x9960x9c10x99c0x9bf0x99b0x9c7 0x9af0x9c7 0x9960x9990x9f0 0x99c0x9be0x9b20x9a4 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9860x9a80x9f0 0x9850x9a80x9bf0x9b70x9cd0x99f 0x9b80x9be0x9a70x9a8 0x9950x9f00x9c70x987, 0x9a80x9bf0x99c0x9f00x9cb 0x9850x9a80x9bf0x9b70x9cd0x99f 0x9b80x9be0x9a70x9a8 0x9950x9f00x9bf 0x9950x9b70x9cd0x99f0x9ad0x9cb0x997 0x9950x9f00x9bf0x9ac 0x9b20x9970x9be 0x9b90x9df0x9f7 0x9b80x9c70x9870x9ac0x9be0x9ac0x9c7 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9960x9990x995 0x9b20x9be0x987 0x9a80x9bf0x9a60x9bf 0x9b80x9a60x9be0x9df 0x9a60x9ae0x9be0x987 0x9f00x9be0x9960x9bf0x9ac0x9b20x9c8 0x99a0x9c70x9b70x9cd0x99f0x9be 0x9950x9f00x9be 0x9890x99a0x9bf0x9a40x9f7	Anger is not only harmful to others, but also harms own. So, one should keep him/herself calm so that anger does not harm anyone.
0x9980x9f00x9c7 0x9aa0x9cd0x9f00x9a40x9bf 0x9980x9c80x9a30x9c0 0x9960x9be0x9b20x9c7 0x9aa0x9cd0x9f00x9a40x9bf 0x9af0x9960x9bf0x9a80x9c00x9f7	0x9b80x9950x9b20x9cb0x9a40x9c7 0x9b80x9c20x9b20x9ad 0x9b90x9cb0x9f10x9be0x9f7	Presence at everywhere.
0x9a70x9be0x9a80x99f0x9cb0x9f10x9c7 0x9aa0x9cd0x9f00x9a40x9bf 0x9950x9a30x99f0x9cb, 0x9ae0x9be0x9a80x9c10x9b90x99f0x9cb0x9f10x9c7 0x9aa0x9cd0x9f00x9a40x9bf 0x9ae0x9a80x99f0x9cb।	0x9aa0x9cd0x9f00x9a40x9bf0x99f0x9cb 0x9a70x9be0x9a80x9f0 0x9ad0x9bf0x9a40x9f00x9a4 0x98f0x9950x9cb0x99f0x9be0x9950x9c8 0x9950x9a3 0x9a50x9950x9be0x9f0 0x9a60x9f00x9c7 0x9aa0x9cd0x9f00x9a40x9bf0x99c0x9a8 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9a80x9bf0x99c0x9b80x9cd0x9ac 0x9ae0x9a8 0x98f0x9950x9cb0x99f0x9be 0x9a50x9be0x9950x9c7। 0x9850x9f00x9cd0x9a50x9be0x9ce 0x98f0x99c0x9a80x9f0 0x9ad0x9be0x9f10x9a70x9be0x9f00x9be 0x9860x9a8 0x98f0x99c0x9a80x9f0 0x9b20x9970x9a4 0x9a80x9bf0x9ae0x9bf0x9b20x9bf0x9ac0x993 0x9aa0x9be0x9f00x9c7 ।	Many men many minds.
0x9ac0x9c10x9f00x9c7 0x9aa0x9cd0x9f00x9a40x9bf 0x9b60x9c70x9b20x9c70x9950x9c1 0x9f7	0x9ac0x9bf0x9b2 0x9ac0x9be 0x9aa0x9c10x9960x9c10x9f00x9c00x9f0 0x9aa0x9be0x9a80x9c00x9a4 0x9ac0x9c10x9f0 0x9ae0x9be0x9f00x9bf, 0x98f0x9ac0x9be0x9f0 0x9ac0x9be 0x9a60x9c10x9ac0x9be0x9f0 0x9b60x9c70x9b20x9c70x9950x9c1 0x9890x9a00x9be0x9ac 0x9aa0x9be0x9f00x9bf0x9b20x9c7 0x9ac0x9c10x9b20x9bf 0x9aa0x9cd0x9f00x9a40x9bf 0x9ac0x9c10x9f00x9a40x9c7 0x9b60x9c70x9b20x9c70x9950x9c1 0x9aa0x9cb0x9f10x9be 0x9a80x9c70x9af0x9be0x9df 0x9f7 0x98f0x9950x9c70x9a60x9f00x9c7 0x9b80x9820x9af0x9cb0x9970x9ac0x9b60x9a40x983 0x9950x9cb0x9a80x9cb 0x9950x9be0x9ae0x9f0 0x9ad0x9be0x9b2 0x9aa0x9f00x9bf0x9a30x9be0x9ae 0x9aa0x9be0x9b20x9c70x993, 0x98f0x9950x9c70x9a70x9f00x9a30x9f0 0x9950x9be0x9ae0x9f0 0x9ac0x9be0x9ac0x9c7 0x9a40x9c70x9a80x9c7 0x9ab0x9b2 0x9ac0x9be 0x9aa0x9f00x9bf0x9a30x9be0x9ae 0x9aa0x9cd0x9f00x9a40x9cd0x9af0x9c70x995 0x9ac0x9be0x9f0 0x9aa0x9be0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf 0x9f7	One cannot expect to get beneficial and uniform results from every similar attempt.
0x9b80x99c0x9f0 0x9b20x9970x9a4 0x9b80x982, 0x9aa0x9cd0x9f00x9a40x9bf 0x9950x9a50x9be0x9a4 0x9f00x982; 0x9850x9b80x99c0x9f0 0x9b20x9970x9a4 0x9b80x982 0x9970x9b20x9a4 0x9a20x982 0x9a20x982 0x9f7	0x9b80x9ce 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9b20x9970x9a4 0x9b80x9820x997 0x9950x9f00x9bf0x9b20x9c7 0x9ae0x9be0x9a80x9c10x9b9 0x9b80x9a60x9be0x9df 0x9b20x9be0x9ad0x9ac0x9be0x9a8 0x9b90x9df,0x9860x9a80x9b90x9be0x9a40x9c7 0x9850x9b80x9ce 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9b20x9970x9a4 0x9b80x9820x997 0x9b2'0x9b20x9c7 0x9ae0x9be0x9a80x9c10x9b9 0x9ac0x9bf0x9aa0x9a60x9a4 0x9aa0x9f00x9c7 0x9860x9f00x9c1 0x9850x9b80x9a80x9cd0x9ae0x9be0x9a8 0x9860x9f00x9c1 0x9850x9aa0x9af0x9b6 0x9aa0x9be0x9ac 0x9b20x9970x9be 0x9b90x9df 0x9f7 	Good company always brings about happiness and good name; but company brings in bad name and sufferings to human beings.
0x9b70x9be0x9a00x9bf0x9a4 0x9930x9aa0x99c0x995 0x9aa0x9cd0x9f00x9a50x9ae 0x9a80x9be0x9a40x9bf, 0x9ac0x9bf0x9df0x9be 0x9950x9f00x9be0x9930x995 0x9b80x9ac0x9be0x9b9 0x9aa0x9be0x9a40x9bf 0x9f7	0x9ae0x9be0x9a80x9c10x9b90x9c7 0x98f0x9a80x9c70x9950x9c10x9f10x9be 0x9ac0x9df0x9b80x9a4 0x9ac0x9bf0x9df0x9be 0x9950x9f00x9be0x9ac 0x9b20x9be0x9970x9c7 0x9af0x9be0x9a40x9c7 0x9b70x9be0x9a00x9bf 0x9ac0x99b0x9f0 0x9ac0x9df0x9b80x9a4 0x9aa0x9cd0x9f00x9a50x9ae 0x9a80x9be0x9a40x9bf 0x9950x9cb0x9b20x9be0x9a4 0x9b2`0x9ac 0x9aa0x9be0x9f00x9c7, 0x9860x9a80x9b90x9be0x9a40x9c7 0x9ac0x9bf0x9df0x9be 0x9b80x9a60x9be0x9df 0x9860x9aa0x9cb0x9a8 0x9ae0x9be0x9a80x9c10x9b9 0x9860x9f00x9c1 0x9b80x9ae0x9be0x99c0x995 0x9b20x9c8 0x9860x9ae0x9cb0x9a6 0x9b80x9cd0x9ab0x9c20x9f00x9cd0x9a40x9cd0x9a40x9bf0x9f00x9c7 0x9aa0x9be0x9a40x9bf0x9ac 0x9b20x9be0x9970x9c7 0x9f7	One should get married at such an age so that he can become grandfather at an age of sixty; and always get an arranged marriage with full involvement of relatives and society.
0x99b0x9be0x9810x987 0x9aa0x9c70x9b20x9be0x9930x9810x9a40x9c7 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a8 0x9ad0x9990x9be 0x9950x9c10x9b20x9be0x9f0 0x9f7	0x9ad0x9990x9be 0x9950x9c10x9b20x9be0x9f0 0x9aa0x9f00x9bf0x9b80x9cd0x9950x9be0x9f0-0x9aa0x9f00x9bf0x99b0x9a80x9cd0x9a80x9a40x9be 0x9ac0x9be 0x9b80x9be0x9ae0x9f00x9bf-0x9b80x9bf0x99f0x9f00x9bf 0x9f00x9960x9be0x9f0 0x9aa0x9cd0x9f00x9a40x9bf 0x9950x9cb0x9a80x9c70x993 0x9af0x9a40x9cd0x9a8 0x9a80x9b20x9df, 0x9950x9bf0x9a80x9cd0x9a40x9c1 0x99a0x9cc0x9950x9be0x9f0 0x99b0x9be0x9810x987 0x9aa0x9c70x9b20x9cb0x9f10x9be0x9f0 0x9b80x9ae0x9df0x9a4 0x9b80x9c70x9870x9960x9a8 0x9950x9c10x9b20x9be 0x9a80x9b9'0x9b20x9c70x987 0x9a80x99a0x9b20x9c7, 0x9950x9be0x9f00x9a3 0x99b0x9be0x9810x9df0x9c70x9f00x9c7 0x9ad0x9f00x9be 0x99a0x9cc0x9950x9be0x9960x9a8 0x9960x9be0x9b20x9bf 0x9a80x9950x9f00x9bf 0x99a0x9cc0x9950x9be0x9a4 0x99c0x9c10x987 0x9a70x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf0x9f7 0x98f0x9950x9c70x9a60x9f00x9c7 0x9aa0x9f00x9bf0x9df0x9be0x9b2, 0x9850x9a80x9c10x9b70x9cd0x9a00x9be0x9a8 0x9860x9a60x9bf0x9f0 0x9950x9cb0x9a80x9cb 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9ac0x9bf0x9b60x9c70x9b70x995 0x9860x9ae0x9cb0x9a60x99c0x9a80x995 0x9ac0x9be 0x9b80x9a80x9cd0x9ae0x9be0x9a80x99c0x9a80x995 0x9950x9be0x9ae0x9a4 0x9ad0x9be0x997 0x9b20x9ac0x9b20x9c8 0x9a80x9bf0x9a60x9bf (0x9ac0x9be 0x9aa0x9f00x9bf0x9df0x9be0x9b20x9f0 0x9b80x9c10x9960x9f0 0x9ad0x9be0x997 0x9a80x9bf0x9a60x9bf) 0x9950x9c70x9f10x9b2 0x9a80x9bf0x9f00x9b8- 0x9a80x9bf0x9f00x9be0x9a80x9a80x9cd0x9a60x9a60x9be0x9df0x995 0x9950x9be0x9ae0x9f0 0x9b80x9ae0x9df 0x9860x9b90x9bf0x9b20x9a40x9b90x9c7 0x9b80x9cd0x9ae0x9f00x9a3 0x9950x9f00x9be 0x9b90x9df, 0x98f0x9a80x9c7 0x9850x9f00x9cd0x9a50x9a4 0x9f7 	Scapegoat of the family.
