Poor House	0x9850x9a80x9be0x9a50x9be0x9b20x9df
House Trespass	0x9850x9a80x9be0x9a70x9bf0x9950x9be0x9f0 0x9970x9c30x9b90x9aa0x9cd0x9b00x9f10x9c70x9b6
Hypothesis	0x9aa0x9cd0x9b00x9950x9b20x9cd0x9aa,  0x9850x9a80x9c10x9ae0x9be0x9a30x9bf0x995 0x9a70x9be0x9f00x9a30x9be
Identical	0x9850x9ad0x9c70x9a6,  0x98f0x9950x9c7
Attachment	0x9850x9ad0x9cd0x9af0x9be0x9970x9cd0x9f00x9b90x9a3,  0x9950x9cd0x9f00x9cb0x995,  0x9b90x9b80x9cd0x9a40x9970x9a40x9950x9f00x9a3
Authorised Version	0x9850x9a80x9c10x9ae0x9cb0x9a60x9bf0x9a4 0x9aa0x9be0x9a0,  0x9aa0x9cd0x9f00x9be0x9a70x9bf0x9950x9c30x9a4 0x9aa0x9be0x9a0
Auto Rickshaw	0x9850x99f0x9cb0x9f00x9bf0x9950x9cd0x9b80x9be
Area	0x9950x9be0x9b20x9bf,  0x9950x9cd0x9b70x9c70x9a40x9cd0x9f0,  0x9950x9cd0x9b70x9c70x9a40x9cd0x9f00x9ab0x9b2,  0x9850x99e0x9cd0x99a0x9b2
Armament	0x9850x9b80x9cd0x9a40x9cd0x9f0-0x9b60x9b80x9cd0x9a40x9cd0x9f0,  0x9850x9b80x9cd0x9a40x9cd0x9f00x9c00x9950x9f00x9a3
Arms	0x9850x9b80x9cd0x9a40x9cd0x9f0-0x9b60x9b80x9cd0x9a40x9cd0x9f0
Arms Act	0x9850x9b80x9cd0x9a40x9cd0x9f0 0x9850x9a70x9bf0x9a80x9bf0x9df0x9ae,  0x9850x9b80x9cd0x9a40x9cd0x9f0 0x9860x9870x9a8
Arraignment	0x9850x9ad0x9bf0x9af0x9cb0x997,  0x9850x9ad0x9bf0x9af0x9c10x9950x9cd0x9a4 0x9950x9f00x9a3
Arrears	0x9850x9f10x9b60x9bf0x9b70x9cd0x99f,  0x9ac0x9be0x9950x9c0,  0x9ac0x9950x9c70x9df0x9be
Arrest without warrant	0x9850x9a70x9bf0x9aa0x9a40x9cd0x9f00x9ac0x9bf0x9b90x9c00x9a8 0x9aa0x9cd0x9f0-0x9970x9cd0x9f00x9b90x9a3,  0x9ac0x9bf0x9a80x9be 0x9930x9f10x9be0x9f00x9c70x9a80x9cd0x99f 0x9970x9cd0x9f00x9c70x9aa0x9cd0x9a40x9be0x9f0,  0x9aa0x9f00x9cb0x9f10x9be0x9a80x9be 0x9ac0x9bf0x9b90x9c00x9a8 0x9970x9cd0x9f00x9c70x9aa0x9cd0x9a40x9be0x9f0
Arrogate	0x9b80x9cd0x9ac0x9df0x9a40x9cd0x9a4 0x9950x9f00x9cd‌,  0x9850x9a80x9be0x9a70x9bf0x9950x9be0x9f0 0x9970x9cd0x9f00x9b90x9a3 0x9950x9f00x9cd‌,  0x9ac0x9b20x9c70x9f00x9c7 0x9b2
Arrogation of right	0x9b80x9cd0x9ac0x9be0x9df0x9a40x9cd0x9a40x9c00x9950x9f00x9a3,  0x9850x9a80x9a70x9bf0x9950x9be0x9f0 0x9970x9cd0x9f00x9b90x9a3 0x9950x9f00x9cd‌,  0x9ac0x9b20x9c70x9f00x9c7 0x9b20x9f10x9a3,  0x9ac0x9b20x9aa0x9c20x9f00x9cd0x9ac0x995 0x9b80x9cd0x9ac0x9a40x9cd0x9a4 0x9970x9cd0x9f00x9b90x9a3
Arson	0x9970x9c30x9b90x9a60x9be0x9b9 0x9850x9aa0x9f00x9be0x9a7,  0x9980x9f00x9a4 0x99c0x9c10x987 0x9a60x9bf0x9df0x9be 0x9850x9aa0x9f00x9be0x9a7,  0x9850x9970x9cd0x9a80x9bf0x9b80x9820x9af0x9cb0x997 0x9850x9aa0x9f00x9be0x9a7
Arsonal	0x9850x9b80x9cd0x9a40x9cd0x9f00x9970x9be0x9f0
Articles	0x9850x9a80x9c10x99a0x9cd0x99b0x9c70x9a6
Schedule	0x9850x9a80x9c10x9b80x9c20x99a0x9c0
Assam Local Funds (Accounts and Audit) Act, 1930	0x9850x9b80x9ae 0x9b80x9cd0x9a50x9be0x9a80x9c00x9df 0x9a80x9bf0x9a70x9bf (0x9b90x9bf0x99a0x9be0x9aa 0x9860x9f00x9c1 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be) 0x9850x9a70x9bf0x9a80x9bf0x9df0x9ae, 0x9e70x9ef0x9e90x9e6
Assam Medical Examination Board	0x9850x9b80x9ae 0x99a0x9bf0x9950x9bf0x9ce0x9b80x9be 0x9aa0x9f00x9c00x9950x9cd0x9b70x9be 0x9ae0x9a30x9cd0x9a10x9b2 0x9ac0x9be 0x9ac0x9cb0x9f00x9cd0x9a1
Assam Medical Research Society	0x9850x9b80x9ae 0x99a0x9bf0x9950x9bf0x9ce0x9b80x9be 0x9970x9f10x9c70x9b70x9a30x9be 0x9b80x9ae0x9bf0x9a40x9bf
Assam Police Radio Organisation	0x9850x9b80x9ae 0x9860x9f00x9950x9cd0x9b70x9c0 0x9850x9a80x9be0x9a40x9be0x9810x9f0 0x9ac0x9bf0x9ad0x9be0x997
Assam Sanskrit Board	0x9850x9b80x9ae 0x9b80x9820x9b80x9cd0x9950x9c30x9a4 0x9ae0x9a30x9cd0x9a10x9b2 0x9ac0x9be 0x9ac'0x9f00x9cd0x9a1
Assam Sanskrit Board and Association	0x9850x9b80x9ae 0x9b80x9820x9b80x9cd0x9950x9c30x9a4 0x9aa0x9f00x9bf0x9b70x9a6 0x9860x9f00x9c1 0x9b80x9820x998
Assam Opium Prohibition Act	0x9850x9b80x9ae 0x9950x9be0x9a80x9bf 0x9a80x9bf0x9ac0x9be0x9f00x9a3 0x9860x9870x9a8
Assam Ganja and Bhang Prohibition Act	0x9850x9b80x9ae 0x9970x9be0x99e0x9cd0x99c0x9be 0x9860x9f00x9c1 0x9ad0x9be0x982 0x9a80x9bf0x9ac0x9be0x9f00x9a3 0x9860x9870x9a8
Assam Liquor Prohibition Act	0x9850x9b80x9ae 0x9ae0x9a6 0x9a80x9bf0x9ac0x9be0x9f00x9a3 0x9860x9870x9a8
Assam Excise Manual	0x9850x9b80x9ae 0x9860x9a80x9950x9be0x9f00x9c0 0x9b90x9be0x9a40x9aa0x9c10x9a50x9bf 0x9ac0x9be 0x9a80x9bf0x9df0x9ae0x9be0x9f10x9b20x9c0 0x9aa0x9c10x9b80x9cd0x9a40x9bf0x9950x9be
Annexation	0x9b80x9820x9b20x9970x9cd0x9a80x9c00x9950x9f00x9a3,  0x9850x9a80x9c10x9ac0x9a80x9cd0x9a70x9a8,  0x9b80x9820x9af0x9cb0x99c0x9a8
Annexed	0x9850x9a80x9c10x9ac0x9a60x9cd0x9a7,  0x9b80x9820x9b20x9970x9cd0x9a8,  0x9b80x9820x9af0x9c10x9950x9cd0x9a4
Annexure List	0x9850x9a80x9c10x9ac0x9a60x9cd0x9a7 0x9b80x9c20x99a0x9c0
Antiquated	0x9850x9aa0x9cd0x9f00x99a0x9b20x9bf0x9a4
Apportionment	0x9850x9ad0x9bf0x9ad0x9be0x99c0x9a8,  0x9ad0x9be0x997 0x9a80x9bf0x9f00x9cd0x9a30x9df
Appreciate	0x9850x9a70x9bf0x995 0x9ae0x9c20x9b20x9cd0x9af0x9be0x9df0x9a8,,   0x9890x9aa0x9b20x9ac0x9cd0x9a70x9bf 0x9950x9f0
Approval	0x9850x9a80x9c10x9ae0x9cb0x9a60x9a8
Approve	0x9850x9a80x9c10x9ae0x9cb0x9a60x9a8 0x9950x9f0
Appurtenance	0x9850x9a80x9c10x9ac0x9a60x9cd0x9a7,  0x9850x9a80x9c10x9b20x9970x9cd0x9a8 0x9ac0x9b80x9cd0x9a40x9c1,  0x9850x9a80x9c10x9b20x9970x9cd0x9a8 0x9b80x9cd0x9ac0x9a40x9cd0x9ac
Alibi	0x9850x9a80x9cd0x9af0x9a40x9cd0x9f0 0x9b80x9cd0x9a50x9bf0x9a40x9bf
Allegation	0x9a60x9cb0x9b70x9be0x9f00x9cb0x9aa0x9cd,  0x9850x9ad0x9bf0x9af0x9cb0x997
Alleged	0x9860x9f00x9cb0x9aa0x9bf0x9a40x9cd,  0x9850x9ad0x9bf0x9af0x9c10x9950x9cd0x9a4,  0x9850x9ad0x9bf0x9950x9a50x9bf0x9a40x9cd
Additional Allotment	0x9850x9aa0x9f0 0x9860x9ac0x9a80x9cd0x99f0x9a8,  0x9930x9aa0x9f00x99e0x9cd0x99a0x9bf 0x9860x9ac0x9a30x9cd0x99f0x9a8
Allowance	0x9850x9a70x9bf0x9a60x9c70x9df 0x9ad0x9be0x9a40x9cd0x9a40x9be,  0x9ac0x9be0x9a80x99a
Horse Allowance	0x9850x9b60x9cd0x9ac 0x9850x9a70x9bf0x9a60x9c70x9df,  0x9980x9cb0x9810x9f00x9be 0x9ad0x9be0x9a40x9cd0x9a40x9be
Anarchy	0x9850x9f00x9be0x99c0x9950x9a40x9be
Admit (verb)	0x9b80x9cd0x9ac0x9c00x9950x9be0x9f0 0x9950x9f0,  0x9850x9a80x9c10x9ae0x9a40x9bf 0x9a60x9bf,  0x9970x9cd0x9f00x9b90x9a8 0x9950x9f0 (0x9a60x9f00x9cd0x9960x9be0x9b80x9cd0x9a4)
Adoption 	0x9a60x9a40x9cd0x9a40x995 0x9970x9cd0x9f00x9b90x9a3,  0x9850x9f10x9b20x9ae0x9cd0x9ac0x9a8,  0x9b80x9cd0x9ac0x9c00x9950x9be0x9f0,  0x9a40x9cb0x9b20x9a80x9c00x9df0x9be 0x9950x9f00x9bf 0x9b20x9cb0x9f10x9be
Adulteration	0x9ad0x9c70x99c0x9be0x9b2,  0x9850x9aa0x9ae0x9bf0x9b60x9cd0x9f00x9a3
Advance Guard	0x9b80x9c70x9a80x9be0x9ae0x9c10x996,  0x9850x9970x9cd0x9f00x9f10x9f00x9cd0x9a40x9c0 0x9b80x9c70x9a80x9be0x9a60x9b2
Advance Increment	0x9850x9970x9cd0x9f00x9bf0x9ae0x9ac0x9c30x9a60x9cd0x9a70x9bf
Advance Ledger	0x9850x9970x9cd0x9f00x9bf0x9ae0x9f0 0x9960x9a40x9bf0x9df0x9be0x9a8
Advance review	0x9850x9970x9cd0x9f00x9bf0x9ae 0x9aa0x9f00x9cd0x9af0x9cd0x9af0x9be0x9b20x9cb0x99a0x9a80x9be
Advance receipt	0x9850x9970x9cd0x9f00x9bf0x9ae 0x9ac0x9be 0x9860x9970x9a40x9c00x9df0x9be 0x9f00x99b0x9bf0x9a6,  0x9850x9970x9cd0x9f00x9bf0x9ae 0x9ac0x9be 0x9860x9970x9a40x9c00x9df0x9be 0x9aa0x9cd0x9f00x9a40x9cd0x9af0x9df 0x9aa0x9a40x9cd0x9f0,  0x9850x9970x9cd0x9f00x9bf0x9ae 0x9f00x99b0x9bf0x9a6
Advance	0x9850x9970x9cd0x9f00x9bf0x9ae,  0x9850x9970x9cd0x9f00x9970x9a40x9bf
Adverse enjoyment of Possession	0x9aa0x9cd0x9f00x9a40x9bf0x9950x9c20x9b2 0x9890x9aa0x9ad0x9cb0x997,  0x9850x9af0x9cb0x9970x9cd0x9af,  0x9ad0x9cb0x997 0x9a60x9960x9b2
Advocate	0x9890x9950x9c00x9b2,  0x9850x9a70x9bf0x9ac0x9950x9cd0x9a40x9be
Afternoon	0x9850x9aa0x9f00x9be0x9b90x9cd0x9a8,  (0x985:) 0x9ad0x9be0x99f0x9bf0x9ac0x9c70x9b20x9be,  0x9860x9ac0x9c70x9b20x9bf
Age of retirement	0x9850x9f10x9b80x9f00x9f0 0x9ac0x9df0x9b8,  0x9a80x9bf0x9ac0x9c30x9a40x9cd0x9a40x9bf 0x9ac0x9df0x9b8
Retiring age	0x9850x9f10x9b80x9f00x9f0 0x9ac0x9df0x9b8,  0x9a80x9bf0x9ac0x9c30x9a40x9cd0x9a40x9bf 0x9ac0x9df0x9b8
Agency 	0x9850x9ad0x9bf0x9950x9f00x9cd0x9a40x9c30x9a40x9be,  0x98f0x99c0x9c70x99e0x9cd0x99a0x9bf,  0x9a80x9bf0x9af0x9c10x9950x9cd0x9a40x995 0x9aa0x9cd0x9f00x9a40x9bf0x9b70x9cd0x9a00x9be0x9a8
Agent	0x9a80x9bf0x9af0x9c10x9950x9cd0x9a40x995,  0x9850x9ad0x9bf0x9950x9f00x9cd0x9a40x9be,  0x98f0x99c0x9c70x9a80x9cd0x99f
Acquire	0x9890x9aa0x9be0x9f00x9cd0x99c0x9a8 0x9950x9f00x9cd‌,  0x9850x9a70x9bf0x9970x9cd0x9f00x9b90x9a3 0x9950x9f0
Acquired	0x9890x9aa0x9be0x9f00x9cd0x99c0x9bf0x9a4,  0x9850x9a70x9bf0x9970x9c30x9b90x9c00x9a4
Acquisition	0x9850x9a70x9bf0x9970x9cd0x9f00x9b90x9a30x9cd,  0x9890x9aa0x9be0x9f00x9cd0x99c0x9a8
Compulsory Acquisition	0x9850x9a80x9bf0x9ac0x9be0x9f00x9cd0x9af0x9cd0x9af 0x9850x9a70x9bf0x9970x9cd0x9f00x9b90x9a30x9cd, ,  0x9ac0x9be0x9a70x9cd0x9af0x9a40x9be0x9ae0x9c20x9b20x995 0x9850x9a70x9bf0x9970x9cd0x9f00x9b90x9a3
Acquit	0x9850x9ad0x9bf0x9ae0x9c10x9950x9cd0x9a4 0x9b9 0x9ac0x9be 0x9950x9f00x9cd,  0x9960x9be0x9b20x9be0x99b 0x9b90x9cd,  0x9960x9be0x9b20x9be0x99b 0x9950x9f0
Acquittal	0x9850x9ad0x9bf0x9ae0x9c10x9950x9cd0x9a40x9bf, ,  0x9960x9be0x9b20x9be0x99b
Acquittance	0x9850x9ad0x9bf0x9ae0x9c10x9950x9cd0x9a4 0x9b9 0x9ac0x9be 0x9950x9f00x9cd‌,  0x9a80x9bf0x9b80x9cd0x9a40x9be0x9f00x9a3
Acts	0x9950x9be0x9f00x9cd0x9af0x9cd0x9af,  0x9850x9a70x9bf0x9a80x9bf0x9df0x9ae,  0x9860x9870x9a8
Additional	0x9850x9a40x9bf0x9f00x9bf0x9950x9cd0x9a4,  0x9850x9f10x9f0
Additional Examiner, Local	0x9850x9a40x9bf0x9f00x9bf0x9950x9cd0x9a4 0x9b80x9cd0x9a50x9be0x9a80x9c00x9df 0x9b20x9c70x9960x9be 0x9b80x9820x9aa0x9f00x9c00x9950x9cd0x9b70x995
Additional Secretary	0x9850x9a40x9bf0x9f00x9bf0x9950x9cd0x9a4 0x9b80x99a0x9bf0x9ac0x9cd,  0x9850x9aa0x9f0 0x9b80x99a0x9bf0x9ac
Additional Chief Secretary	0x9850x9aa0x9f0 0x9ae0x9c20x9960x9cd0x9af 0x9b80x99a0x9bf0x9ac
Economic Adviser	0x9850x9f00x9cd0x9a50x9a80x9c80x9a40x9bf0x995 0x9890x9aa0x9a60x9c70x9b70x9cd0x99f0x9be
Advocate	0x9850x9a70x9bf0x9ac0x9950x9cd0x9a40x9be
Adaptation	0x9850x9a80x9c10x9950x9c20x9b20x9950x9f00x9a3
Address	0x9a00x9bf0x9950x9a80x9be,  0x9850x9ad0x9bf0x9ad0x9be0x9b70x9a3,  0x9850x9ad0x9bf0x9a80x9a80x9cd0x9a60x9a8 0x9aa0x9a40x9cd0x9f0,  0x9ad0x9be0x9b70x9a3
Adjourn sine die	0x9850x9a80x9bf0x9f00x9cd0x9a60x9bf0x9b70x9cd0x99f 0x9950x9be0x9b2 0x9aa0x9f00x9cd0x9af0x9cd0x9af0x9a80x9cd0x9a4 0x9b80x9cd0x9a50x9970x9bf0x9a40x9cd ,  0x9a80x9bf0x9f00x9ac0x9a70x9bf 0x9b80x9cd0x9a50x9970x9bf0x9a4
Inadmissible	0x9850x9b80x9cd0x9ac0x9c00x9950x9be0x9f00x9cd0x9af0x9cd0x9af0x9cd,  0x9850x9970x9cd0x9f00x9b90x9a30x9af0x9cb0x9970x9cd0x9af,  0x9850x9970x9cd0x9f00x9b90x9a30x9c00x9df
Admission	0x9aa0x9cd0x9f00x9f10x9c70x9b60x9cd,  0x9b80x9cd0x9ac0x9c00x9950x9c30x9a40x9bf,  0x9850x9a80x9c10x9ae0x9a40x9bf,  0x9ad0x9f00x9cd0x9a40x9cd0x9a40x9bf
Abate	0x9850x9aa0x9be0x9950x9f00x9a3,  0x9a80x9cd0x9af0x9c20x9a80x9950x9f00x9a3,  0x9890x9aa0x9b60x9ae 0x9950x9f0,  0x9a80x9be0x9950x99a 0x9950x9f0
Abated	0x9850x9aa0x9be0x9950x9c30x9a4,  0x9890x9aa0x9be0x9b60x9be0x9a80x9cd0x9a4,  0x9a80x9cd0x9af0x9c20x9a80x9c00x9950x9c30x9a4,  0x9a80x9cd0x9af0x9c20x9a80x9c00x9950x9f00x9a3
Abatement	0x9850x9aa0x9be0x9950x9f00x9a3,  0x9890x9aa0x9b60x9ae0x9a8,  0x9a80x9cd0x9af0x9c20x9a80x9950x9f00x9a3
Abater	0x9890x9aa0x9b60x9ae0x995,  0x9850x9aa0x9be0x9950x9f00x995,  0x9a80x9cd0x9af0x9c20x9a80x9950x9be0x9f00x995,  0x9f00x9c70x9b90x9be0x987 0x9a60x9bf0x9930x9810x9a40x9be
Abduct	0x9850x9aa0x9b90x9f00x9a3
Abducted	0x9850x9aa0x9b90x9c30x9a4
Abetment	0x9850x9aa0x9aa0x9cd0x9f00x9c70x9f00x9a30x9be
Abducte dwoman	0x9850x9aa0x9b90x9c30x9a40x9be 0x9b80x9cd0x9a40x9cd0x9f00x9c0
Abduction	0x9850x9aa0x9b90x9f00x9a3
Abductor	0x9850x9aa0x9b90x9f00x9cd0x9a40x9be,  0x9850x9aa0x9b90x9be0x9f00x995,  0x9850x9aa0x9b90x9f00x9a3 0x9950x9f00x9cd0x9a40x9be
Abet	0x9850x9aa0x9aa0x9cd0x9f00x9c70x9f00x9a30x9be 0x9a60x9bf,  0x9890x99a0x99f0x9be
Abettor 	0x9850x9aa0x9aa0x9cd0x9f00x9c70x9f00x9a30x9be0x9a60x9be0x9df0x995,  0x9850x9aa0x9aa0x9cd0x9f00x9c70x9f00x9a30x9be0x9a60x9be0x9a40x9be
Abnormal	0x9850x9b80x9cd0x9ac0x9be0x9ad0x9be0x9f10x9bf0x995,  0x9850x9aa0x9cd0x9f00x9950x9c30x9a40x9bf0x9b80x9cd0x9a5 (Law)
Abortive	0x9850x9950x9be0x9b2 0x9aa0x9cd0x9f00x9b80x9c20x9a4,  0x9a80x9bf0x9b70x9cd0x9ab0x9b2
Abortive Child	0x9850x9950x9be0x9b2 0x9aa0x9cd0x9f00x9b80x9c20x9a4 0x9b60x9bf0x9b60x9c1
Absence	0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9bf0x9a40x9bf,  0x9850x9ad0x9be0x9f10x9cd
Unlicensed cultivation	0x9ac0x9c7 0x9860x9870x9a80x9c0 0x9950x9c30x9b70x9bf,  0x9850x9a80x9c10x9ae0x9a40x9bf0x9b90x9c00x9a8 0x9950x9c30x9b70x9bf
Unlimited Company	0x9850x9b80x9c00x9ae0x9a4 0x9a60x9be0x9df 0x9b60x9820x9950x9be0x9df,  0x9850x9b80x9c00x9ae0x9bf0x9a40x9a60x9be0x9df 0x9aa0x9cd0x9f00x9a40x9bf0x9b70x9cd0x9a00x9be0x9a8 0x9ac0x9be 0x9950x9cb0x9ae0x9cd0x9aa0x9be0x9a80x9c0
Unofficial	0x9ac0x9c70x99a0x9f00x9950x9be0x9f00x9c0,  0x985-0x9b60x9be0x9b80x9950x9c00x9df
Unreserved Land	0x985 0x9b80x9820x9f00x9950x9cd0x9b70x9bf0x9a4 0x9ad0x9c20x9ae0x9bf
Unreserved Forest	0x985 0x9b80x9820x9f00x9950x9cd0x9b70x9bf0x9a4 0x9ac0x9a80x9be0x99e0x9cd0x99a0x9b2
Unforbidden	0x9850x9a80x9bf0x9b70x9bf0x9a60x9cd0x9a7
Untenable	0x9850x9a70x9be0x9f00x9cd0x9af0x9cd0x9af,  0x9850x9970x9cd0x9f00x9b90x9a30x9c00x9df
Uninterrupted	0x9850x9ac0x9cd0x9af0x9be0x9b90x9a4
Untouchability	0x9850x9b80x9cd0x9aa0x9c30x9b60x9cd0x9af0x9a40x9be
Unpractical	0x9850x9b80x9be0x9a70x9cd0x9af,  0x9850x9950x9be0x9f00x9cd0x9af0x9cd0x9af0x9950x9f00x9c0
Unrecognized	0x9850x9b80x9cd0x9ac0x9c00x9950x9c30x9a4
Un-affiliated	0x9850x9b80x9cd0x9ac0x9c00x9950x9c30x9a4
Unskilled labour	0x9850x9a60x9950x9cd0x9b7 0x9b60x9cd0x9f00x9ae,  0x9850x9a60x9950x9cd0x9b7 0x9b60x9cd0x9f00x9ae0x9bf0x995,  0x9850x9a80x9bf0x9aa0x9c10x9a3 0x9ac0x9a80x9c10x9f10x9be
Untimely	0x9850x9950x9be0x9b2
Uptodate	0x9860x9a70x9c10x9a80x9bf0x995,  0x9850x9a60x9cd0x9af0x9ac0x9a70x9bf
Vacation	0x9850x9f10x9950x9be0x9b6,  0x99b0x9c10x99f0x9c0,  0x9ac0x9a80x9cd0x9a70x9be
Vet	0x9850x9a80x9c10x9ae0x9cb0x9a60x9a8 0x9950x9f0,  0x9aa0x9f00x9c00x9950x9cd0x9b70x9be 0x9950x9f0
Vetted	0x9850x9a80x9c10x9ae0x9cb0x9a60x9bf0x9a4,  0x9aa0x9f00x9c00x9950x9cd0x9b70x9bf0x9a4
Transitional period	0x9850x9a80x9cd0x9a40x9ac0x9f00x9cd0x9a40x9c00x9950x9be0x9b2
Translation	0x9850x9a80x9c10x9ac0x9be0x9a6,  0x9ad0x9be0x9b70x9be0x9a80x9cd0x9a40x9f00x9c00x9950x9f00x9a3,  0x9ad0x9be0x9990x9a80x9bf,  0x9a40x9f00x9cd0x99c0x9ae0x9be
Trespass	0x9850x9a80x9be0x9a70x9bf0x9950x9be0x9f0 0x9aa0x9cd0x9f00x9f10x9c70x9b6
Trespasser	0x9850x9a80x9be0x9a70x9bf0x9950x9be0x9f0 0x9aa0x9cd0x9f00x9f10x9c70x9b60x9950x9be0x9f00x9c0
Unacceptable	0x9850x9b80x9cd0x9ac0x9c00x9950x9be0x9f00x9cd0x9af0x9cd0x9af,  0x9850x9970x9cd0x9f00x9b90x9a30x9c00x9df
Unaffiliated	0x9850x9b80x9ae0x9cd0x9ac0x9a80x9cd0x9a7,  0x9850x9b80x9cd0x9ac0x9c00x9950x9c30x9a4
Unattached	0x9850x9b80x9820x9b20x9970x9cd0x9a8
Absent	0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9bf0x9a4,  0x9850x9ad0x9be0x9f1,  0x9850x9ac0x9f00x9cd0x9a40x9ae0x9be0x9a8
Absentee	0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9be0x9df0x9c0,  0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9bf0x9a4
Absentee statement	0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9be0x9df0x9c00x9f0 0x9ac0x9bf0x9f10x9f00x9a3 0x9ac0x9be 0x9a40x9be0x9b20x9bf0x9950x9be,  0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9bf0x9a4 0x9a50x9be0x9950x9cb0x9810x9a40x9be0x9f0 0x9ac0x9bf0x9f10x9f00x9a30x9c0 0x9ac0x9be 0x9a40x9be0x9b20x9bf0x9950x9be
Abyssal of intrusive rock	0x9850x9a80x9cd0x9a40x9f00x9cd0x9ad0x9c70x9a60x9c0 0x9b60x9bf0x9b2
Academic council	0x9ac0x9bf0x9a60x9cd0x9af0x9be 0x9aa0x9f00x9bf0x9b70x9a6,  0x9850x9a70x9bf0x9ac0x9bf0x9a60x9cd0x9af0x9be 0x9aa0x9f00x9bf0x9b70x9a6
Accredited	0x9850x9a70x9bf0x9b80x9cd0x9ac0x9c00x9950x9c30x9a4,  0x99c0x9ae0x9be 0x9b90x9bf0x99b0x9be0x9aa0x9a4 0x9b80x9820x9af0x9cb0x99c0x9bf0x9a4
Accused 	0x9850x9ad0x9bf0x9af0x9c10x9950x9cd0x9a4,  0x9860x99a0x9be0x9ae0x9c0,  0x9aa0x9cd0x9f00x9a40x9bf0x9ac0x9be0x9a60x9c0 0x9aa0x9a60x9950x9c00x9df
Deadlock	0x9b80x9820x9990x9cd0x9950x99f,  0x9850x99a0x9b20x9be0x9f10x9b80x9cd0x9a50x9be
Bad debt	0x9850x9a80x9c10x9a60x9cd0x9a70x9be0x9f00x9a30x9c00x9df 0x98b0x9a3
Debtor	0x9850x9a70x9ae0x9f00x9cd0x9a3,  0x9a70x9f00x9c10x9f10x9be,  0x98b0x9a30x9c0
Deduction	0x9ac0x9cd0x9af0x9f10x9950x9b20x9a8,  0x9ac0x9bf0x9df0x9cb0x9970x9cd,  0x9850x9a80x9c10x9ae0x9a40x9bf
Defaulters	0x9ac0x9cd0x9af0x9a40x9bf0x9950x9cd0x9f00x9ae,  0x9970x9f00x9b90x9be0x99c0x9bf0x9f00x9be,  0x9850x9a80x9c10x9aa0x9b80x9cd0x9a50x9be0x9df0x995
Dogradation	0x9850x9a70x9cd:0x9aa0x9a40x9a8,  0x9aa0x9a60x9be0x9f10x9a80x9a40x9bf
Delinquency	0x9850x9aa0x99a0x9be0x9f00x9cd,  0x9850x9aa0x9950x9f00x9cd0x9ae0x9cd0x9ae
Demand	0x9850x9ad0x9bf0x9af0x9be0x99a0x9a8
Demand collection	0x9850x9ad0x9bf0x9af0x9be0x99a0x9a8 0x9b80x9820x9970x9cd0x9f00x9b9,  0x9b80x9be0x9a70x9a80x9c0 0x9a40x9cb0x9b20x9be
Demand notice	0x9850x9ad0x9bf0x9af0x9be0x99a0x9a8 0x9b80x9c20x99a0x9a80x9be,  0x9b80x9be0x9a70x9a80x9c0 0x9a80x99f0x9bf0x99a
Demi-official	0x9850x9f00x9cd0x9a60x9cd0x9a70x9b60x9be0x9b80x9950x9c00x9df,  0x9850x9f00x9cd0x9a7 0x99a0x9f00x9950x9be0x9f00x9c0
Demi-official letter	0x9850x9f00x9cd0x9a60x9cd0x9a7 0x9b60x9be0x9b80x9950x9c00x9df 0x9aa0x9a40x9cd0x9f0,  0x9850x9f00x9cd0x9a60x9cd0x9a7 0x99a0x9f00x9950x9f00x9be0x988 0x9aa0x9a40x9cd0x9f0
Investigation department	0x9850x9a80x9c10x9b80x9a80x9cd0x9a70x9be0x9a8 0x9ac0x9bf0x9ad0x9be0x997
Depressed Class	0x9850x9f10x9a80x9a4 0x9b60x9cd0x9f00x9c70x9a30x9c0
Destitute	0x9a80x9bf0x9f00x9be0x9b60x9cd0x9f00x9df,  0x9850x9950x9bf0x99e0x9cd0x99a0x9a8 ,  0x9a80x9bf0x9a00x9f00x9c10x9f10x9be
Destruction of Records	0x9850x9ad0x9bf0x9b20x9c70x996 0x9a80x9be0x9b60x9a8
Diarrhoea	0x9850x9a40x9bf0x9b80x9be0x9f0,  0x9aa0x9c70x99f0x99a0x9b20x9be
Dictionary	0x9850x9ad0x9bf0x9a70x9be0x9a8,  0x9b60x9ac0x9cd0x9a60x9950x9cb0x9b7
Director	0x9850x9a70x9bf0x9950x9f00x9cd0x9a40x9cd0x9a40x9be 0x9b80x99e0x9cd0x99a0x9be0x9b20x995,  0x9a80x9bf0x9f00x9cd0x9a60x9cd0x9a60x9c70x9b60x995
Board of Directors	0x9850x9a70x9bf0x9950x9f00x9cd0x9a40x9cd0x9a40x9be 0x9ae0x9a30x9cd0x9a10x9b2,  0x9b80x99e0x9cd0x99a0x9be0x9b20x995 0x9ae0x9a30x9cd0x9a10x9b2
Disabilities	0x9850x9b80x9be0x9ae0x9f00x9cd0x9a50x9cd0x9af,  0x9850x9950x9cd0x9b70x9ae0x9a40x9be
